longitude,latitude,Diameter:double,Color:integer,Note:string,User:string
-117.622,-41.756,39410,-16777216,ID:25-000182,
-60.371,9.766,39400,-16777216,ID:10-000059,
-70.591,-36.85,39400,-16777216,ID:25-000183,
103.811,-63.647,39400,-16777216,ID:28-000146,
-127.756,-67.458,39400,-16777216,ID:30-000234,
-30.1,7.738,39380,-16777216,ID:11-000134,
62.599,13.565,39380,-16777216,ID:13-000154,
129.433,-9.7,39380,-16777216,ID:22-000143,
162.634,-27.195,39380,-16777216,ID:23-000155,
27.344,9.98,39360,-16777216,ID:12-000233,
1.751,17.854,39350,-16777216,ID:12-000234,
61.339,-8.773,39350,-16777216,ID:21-000204,
-52.111,-16.585,39340,-16777216,ID:18-000051,
-169.271,-11.383,39330,-16777216,ID:16-000173,
-3.059,-27.227,39330,-16777216,ID:19-000155,
17.752,-11.664,39330,-16777216,ID:20-000217,
168.385,-35.137,39330,-16777216,ID:29-000218,
46.124,51.047,39320,-16777216,ID:05-000103,
61.954,28.033,39320,-16777216,ID:13-000155,
-23.91,-3.248,39320,-16777216,ID:19-000156,
155.258,-17.832,39320,-16777216,ID:23-000156,
-119.193,-42.038,39320,-16777216,ID:25-000184,
15.017,-40.829,39310,-16777216,ID:27-000249,
163.855,12.418,39290,-16777216,ID:15-000028,
62.06,-25.406,39290,-16777216,ID:21-000205,
21.669,-57.07,39290,-16777216,ID:27-000250,
166.972,48.115,39280,-16777216,ID:07-000022,
-155.438,-25.368,39270,-16777216,ID:16-000174,
161.546,-49.996,39270,-16777216,ID:29-000219,
37.641,-15.505,39260,-16777216,ID:20-000218,
-135.196,-35.368,39260,-16777216,ID:24-000252,
-40.311,-5.456,39250,-16777216,ID:19-000157,
156.714,-10.176,39250,-16777216,ID:23-000157,
78.162,-59.595,39250,-16777216,ID:28-000147,
14.165,20.305,39240,-16777216,ID:12-000235,
59.346,41.762,39230,-16777216,ID:05-000104,
-22.247,-4.864,39230,-16777216,ID:19-000158,
-3.185,-17.422,39230,-16777216,ID:19-000159,
-53.651,-10.021,39220,-16777216,ID:18-000052,
152.983,-30.642,39220,-16777216,ID:29-000220,
120.882,-15.795,39210,-16777216,ID:22-000144,
58.692,6.952,39200,-16777216,ID:13-000156,
22.888,-17.055,39190,-16777216,ID:20-000219,
-67.688,-37.127,39190,-16777216,ID:25-000185,
-10.207,-11.799,39170,-16777216,ID:19-000160,
-23.682,20.085,39160,-16777216,ID:11-000135,
108.9,-64.142,39160,-16777216,ID:28-000148,
11.229,18.624,39150,-16777216,ID:12-000236,
14.663,14.043,39140,-16777216,ID:12-000237,
133.827,-27.626,39130,-16777216,ID:22-000145,
120.951,-19.103,39130,-16777216,ID:22-000146,
-76.049,-50.63,39100,-16777216,ID:25-000186,
-23.062,-34.864,39100,-16777216,ID:26-000180,
140.888,-48.223,39100,-16777216,ID:29-000221,
-15.487,56.459,39090,-16777216,ID:04-000058,
-43.437,0.178,39080,-16777216,ID:11-000136,
179.002,-21.136,39080,-16777216,ID:23-000158,
-39.94,-35.936,39080,-16777216,ID:26-000181,
26.016,5.028,39070,-16777216,ID:12-000238,
122.717,-72.408,39070,-16777216,ID:30-000235,
-5.065,-45.371,39060,-16777216,ID:26-000182,
36.341,30.785,39040,-16777216,ID:05-000105,
-18.939,28.637,39040,-16777216,ID:11-000137,
-16.544,-45.156,39040,-16777216,ID:26-000183,
-9.918,53.093,39030,-16777216,ID:04-000059,
-163.807,-46.35,39030,-16777216,ID:24-000253,
36.73,-45.681,39020,-16777216,ID:27-000251,
38.258,-51.605,39020,-16777216,ID:27-000252,
0.862,22.995,39010,-16777216,ID:12-000239,
125.086,9.228,39000,-16777216,ID:14-000059,
168.913,-47.981,39000,-16777216,ID:29-000222,
163.887,-41.856,39000,-16777216,ID:29-000223,
151.549,-68.216,39000,-16777216,ID:30-000236,
-155.618,-46.783,38980,-16777216,ID:24-000254,
132.423,-32.18,38980,-16777216,ID:29-000224,
44.966,3.549,38940,-16777216,ID:12-000240,
169.875,19.25,38930,-16777216,ID:15-000029,
170.634,-67.879,38930,-16777216,ID:30-000237,
-147.325,-41.202,38920,-16777216,ID:24-000255,
23.719,-31.909,38920,-16777216,ID:27-000253,
176.018,-59.141,38920,-16777216,ID:29-000225,
91.969,26.611,38900,-16777216,ID:14-000060,
17.964,-19.896,38900,-16777216,ID:20-000220,
128.049,-38.698,38890,-16777216,ID:29-000226,
102.547,-32.316,38880,-16777216,ID:28-000149,
-3.529,-15.683,38870,-16777216,ID:19-000161,
57.374,-73.342,38860,-16777216,ID:30-000238,
-65.644,45.939,38850,-16777216,ID:03-000023,
22.062,9.793,38850,-16777216,ID:12-000241,
40.523,-14.458,38850,-16777216,ID:20-000221,
22.849,34.614,38840,-16777216,ID:05-000106,
64.126,-9.237,38840,-16777216,ID:21-000206,
-118.01,-36.022,38840,-16777216,ID:25-000187,
162.948,-29.892,38830,-16777216,ID:23-000159,
18.086,11.411,38820,-16777216,ID:12-000242,
-10.753,34.065,38810,-16777216,ID:04-000060,
79.523,2.162,38810,-16777216,ID:13-000157,
-178.01,-46.492,38810,-16777216,ID:24-000256,
-117.42,-40.249,38810,-16777216,ID:25-000188,
-94.788,-46.178,38810,-16777216,ID:25-000189,
81.378,-68.845,38810,-16777216,ID:30-000239,
121.261,-25.355,38800,-16777216,ID:22-000147,
87.144,-64.97,38780,-16777216,ID:28-000150,
162.728,16.741,38770,-16777216,ID:15-000030,
-170.51,-6.869,38770,-16777216,ID:16-000175,
28.912,-16.747,38750,-16777216,ID:20-000222,
-91.219,-39.677,38750,-16777216,ID:25-000190,
100.128,-13.139,38740,-16777216,ID:22-000148,
80.693,-20.188,38730,-16777216,ID:21-000207,
-114.578,-33.577,38730,-16777216,ID:25-000191,
136.423,-37.801,38730,-16777216,ID:29-000227,
13.854,-11.533,38720,-16777216,ID:20-000223,
55.585,-31.753,38720,-16777216,ID:27-000254,
160.127,-48.098,38720,-16777216,ID:29-000228,
15.09,-17.786,38710,-16777216,ID:20-000224,
-92.24,-41.38,38700,-16777216,ID:25-000192,
-0.364,-33.83,38700,-16777216,ID:26-000184,
173.723,-32.269,38700,-16777216,ID:29-000229,
-22.181,25.838,38690,-16777216,ID:11-000138,
-156.674,-27.067,38690,-16777216,ID:16-000176,
-14.147,12.998,38670,-16777216,ID:11-000139,
39.057,13.033,38670,-16777216,ID:12-000243,
2.364,33.342,38650,-16777216,ID:05-000107,
-44.079,12.543,38650,-16777216,ID:11-000140,
15.86,-46.244,38650,-16777216,ID:27-000255,
-154.902,49.406,38640,-16777216,ID:02-000016,
159.372,-22.869,38640,-16777216,ID:23-000160,
151.246,-29.528,38630,-16777216,ID:23-000161,
18.074,-51.888,38630,-16777216,ID:27-000256,
108.167,-51.61,38630,-16777216,ID:28-000151,
-36.543,8.48,38620,-16777216,ID:11-000141,
29.384,-26.643,38620,-16777216,ID:20-000225,
80.807,-6.197,38620,-16777216,ID:21-000208,
-77.598,-62.839,38610,-16777216,ID:25-000193,
131.119,-32.385,38610,-16777216,ID:29-000230,
5.751,18.698,38600,-16777216,ID:12-000244,
16.005,8.164,38600,-16777216,ID:12-000245,
-156.266,-25.987,38590,-16777216,ID:16-000177,
129.493,-33.38,38590,-16777216,ID:29-000231,
113.632,-4.455,38580,-16777216,ID:22-000149,
67.924,-58.231,38580,-16777216,ID:28-000152,
89.219,-8.523,38550,-16777216,ID:21-000209,
25.713,-36.582,38550,-16777216,ID:27-000257,
23.561,2.668,38540,-16777216,ID:12-000246,
-31.431,-17.375,38540,-16777216,ID:19-000162,
0.496,-46.383,38540,-16777216,ID:27-000258,
-108.98,-65.591,38540,-16777216,ID:30-000240,
50.236,5.344,38530,-16777216,ID:13-000158,
123.113,-8.733,38530,-16777216,ID:22-000150,
-56.42,32.119,38520,-16777216,ID:04-000061,
1.002,39.779,38520,-16777216,ID:05-000108,
-132.628,-48.627,38510,-16777216,ID:24-000257,
111.83,-8.603,38500,-16777216,ID:22-000151,
121.658,-35.853,38500,-16777216,ID:29-000232,
-54.659,8.792,38490,-16777216,ID:10-000060,
143.518,-18.41,38490,-16777216,ID:23-000162,
157.548,-17.197,38490,-16777216,ID:23-000163,
-159.194,-49.177,38490,-16777216,ID:24-000258,
38.441,-37.551,38490,-16777216,ID:27-000259,
122.408,8.27,38470,-16777216,ID:14-000061,
-151.915,-16.638,38470,-16777216,ID:16-000178,
-175.851,-44.335,38460,-16777216,ID:24-000259,
117.069,-44.889,38460,-16777216,ID:28-000153,
100.76,0.608,38440,-16777216,ID:14-000062,
-140.31,-50.026,38440,-16777216,ID:24-000260,
-9.5,-16.512,38430,-16777216,ID:19-000163,
-25.633,-60.986,38430,-16777216,ID:26-000185,
-115.238,-27.314,38420,-16777216,ID:17-000009,
-178.669,-39.15,38410,-16777216,ID:24-000261,
-16.954,-31.272,38410,-16777216,ID:26-000186,
76.144,-30.124,38410,-16777216,ID:28-000154,
141.029,-36.345,38400,-16777216,ID:29-000233,
136.973,-28.769,38390,-16777216,ID:23-000164,
92.018,-13.937,38380,-16777216,ID:22-000152,
0.56,-40.377,38380,-16777216,ID:27-000260,
172.78,47.861,38370,-16777216,ID:07-000023,
99.176,-2.624,38370,-16777216,ID:22-000153,
27.404,-9.438,38360,-16777216,ID:20-000226,
119.411,-5.635,38360,-16777216,ID:22-000154,
157.784,-10.689,38360,-16777216,ID:23-000165,
19.334,-48.577,38360,-16777216,ID:27-000261,
37.068,29.877,38350,-16777216,ID:12-000247,
107.707,-4.523,38350,-16777216,ID:22-000155,
178.311,-18.998,38340,-16777216,ID:23-000166,
-2.316,48.488,38330,-16777216,ID:04-000062,
-13.319,-19.617,38330,-16777216,ID:19-000164,
89.349,-15.1,38330,-16777216,ID:21-000210,
155.568,-27.92,38330,-16777216,ID:23-000167,
39.128,30.326,38320,-16777216,ID:05-000109,
-157.677,23.292,38320,-16777216,ID:08-000029,
82.447,-1.206,38320,-16777216,ID:21-000211,
96.872,-15.752,38320,-16777216,ID:22-000156,
10.464,-34.126,38320,-16777216,ID:27-000262,
-147.287,-54.391,38310,-16777216,ID:24-000262,
-24.033,-55.955,38310,-16777216,ID:26-000187,
130.273,-39.585,38310,-16777216,ID:29-000234,
25.753,3.381,38290,-16777216,ID:12-000248,
-174.28,-23.741,38290,-16777216,ID:16-000179,
-161.131,-19.597,38290,-16777216,ID:16-000180,
174.318,-13.853,38290,-16777216,ID:23-000168,
35.914,-10.661,38280,-16777216,ID:20-000227,
-7.64,-6.176,38270,-16777216,ID:19-000165,
-175.1,-49.44,38270,-16777216,ID:24-000263,
-21.248,-60.164,38270,-16777216,ID:26-000188,
-12.89,-6.227,38260,-16777216,ID:19-000166,
-44.412,-23.944,38260,-16777216,ID:19-000167,
-66.161,49.748,38240,-16777216,ID:03-000024,
6.587,-41.632,38240,-16777216,ID:27-000263,
-65.03,42.654,38230,-16777216,ID:03-000025,
-16.674,23.738,38230,-16777216,ID:11-000142,
32.403,21.59,38230,-16777216,ID:12-000249,
-166.225,-12.534,38230,-16777216,ID:16-000181,
169.178,-28.416,38230,-16777216,ID:23-000169,
154.024,-24.605,38220,-16777216,ID:23-000170,
27.431,-38.141,38220,-16777216,ID:27-000264,
-36.37,-68.596,38200,-16777216,ID:30-000241,
67.438,-66.498,38190,-16777216,ID:30-000242,
35.23,24.277,38180,-16777216,ID:12-000250,
-170.249,-12.6,38180,-16777216,ID:16-000182,
34.367,-34.737,38180,-16777216,ID:27-000265,
-158.483,-21.743,38170,-16777216,ID:16-000183,
-169.362,-26.339,38170,-16777216,ID:16-000184,
112.057,-35.702,38170,-16777216,ID:28-000155,
160.912,-23.921,38150,-16777216,ID:23-000171,
148.769,-65.523,38150,-16777216,ID:30-000243,
13.907,1.842,38130,-16777216,ID:12-000251,
39.38,-26.39,38130,-16777216,ID:20-000228,
-16.972,25.744,38120,-16777216,ID:11-000143,
28.165,-5.429,38110,-16777216,ID:20-000229,
175.896,56.19,38100,-16777216,ID:07-000024,
17.16,-26.794,38100,-16777216,ID:20-000230,
-106.45,-53.792,38100,-16777216,ID:25-000194,
-84.278,29.619,38080,-16777216,ID:10-000061,
-160.012,-61.57,38080,-16777216,ID:24-000264,
126.632,-46.511,38080,-16777216,ID:29-000235,
149.267,-63.116,38060,-16777216,ID:29-000236,
49.877,1.848,38040,-16777216,ID:13-000159,
162.407,-28.043,38040,-16777216,ID:23-000172,
10.616,-32.501,38040,-16777216,ID:27-000266,
37.549,-40.111,38030,-16777216,ID:27-000267,
48.323,20.966,38020,-16777216,ID:13-000160,
22.664,-9.188,38020,-16777216,ID:20-000231,
73.78,-29.462,38020,-16777216,ID:21-000212,
-13.437,1.513,38000,-16777216,ID:11-000144,
115.338,4.633,38000,-16777216,ID:14-000063,
-46.242,-2.466,38000,-16777216,ID:18-000053,
84.072,-19.97,38000,-16777216,ID:21-000213,
-147.627,-45.199,37990,-16777216,ID:24-000265,
139.333,-53.953,37990,-16777216,ID:29-000237,
32.414,37.655,37980,-16777216,ID:05-000110,
-43.909,11.05,37980,-16777216,ID:11-000145,
30.452,-7.829,37980,-16777216,ID:20-000232,
-178.742,-18.793,37970,-16777216,ID:16-000185,
32.919,-4.249,37960,-16777216,ID:20-000233,
49.258,-7.862,37960,-16777216,ID:21-000214,
-137.631,-32.422,37960,-16777216,ID:24-000266,
153.594,-32.2,37960,-16777216,ID:29-000238,
141.824,-50.144,37960,-16777216,ID:29-000239,
101.19,-2.395,37950,-16777216,ID:22-000157,
146.076,-20.466,37950,-16777216,ID:23-000173,
-43.977,18.343,37940,-16777216,ID:11-000146,
-32.971,17.639,37940,-16777216,ID:11-000147,
-171.377,-25.369,37940,-16777216,ID:16-000186,
-24.278,19.928,37930,-16777216,ID:11-000148,
-13.904,-46.739,37930,-16777216,ID:26-000189,
47.528,-64.669,37930,-16777216,ID:27-000268,
-153.575,-69.283,37930,-16777216,ID:30-000244,
132.933,-22.764,37920,-16777216,ID:22-000158,
9.039,-11.146,37910,-16777216,ID:20-000234,
-78.683,-63.73,37910,-16777216,ID:25-000195,
19.694,-10.37,37900,-16777216,ID:20-000235,
0.711,-15.42,37890,-16777216,ID:20-000236,
39.371,-1.276,37890,-16777216,ID:20-000237,
94.754,-61.945,37890,-16777216,ID:28-000156,
62.667,-72.437,37890,-16777216,ID:30-000245,
129.329,2.442,37880,-16777216,ID:14-000064,
-21.413,-41.351,37880,-16777216,ID:26-000190,
133.507,-54.36,37880,-16777216,ID:29-000240,
39.594,8.868,37870,-16777216,ID:12-000252,
29.383,47.043,37860,-16777216,ID:05-000111,
4.396,-30.831,37860,-16777216,ID:27-000269,
-61.422,-37.064,37850,-16777216,ID:25-000196,
94.83,-54.468,37850,-16777216,ID:28-000157,
-156.011,-20.677,37840,-16777216,ID:16-000187,
-30.432,-41.199,37840,-16777216,ID:26-000191,
-161.26,12.265,37830,-16777216,ID:08-000030,
91.976,-71.216,37830,-16777216,ID:30-000246,
82.091,-18.105,37820,-16777216,ID:21-000215,
14.892,32.335,37810,-16777216,ID:05-000112,
-83.506,28.735,37800,-16777216,ID:10-000062,
54.399,-6.554,37800,-16777216,ID:21-000216,
153.452,-67.668,37800,-16777216,ID:30-000247,
11.651,-51.856,37790,-16777216,ID:27-000270,
167.258,-14.408,37780,-16777216,ID:23-000174,
100.983,16.118,37770,-16777216,ID:14-000065,
12.027,-29.282,37770,-16777216,ID:20-000238,
108.711,-8.2,37770,-16777216,ID:22-000159,
-135.837,-35.22,37750,-16777216,ID:24-000267,
-159.911,-34.047,37740,-16777216,ID:24-000268,
116.038,-51.687,37740,-16777216,ID:28-000158,
93.166,21.971,37730,-16777216,ID:14-000066,
81.85,-14.14,37730,-16777216,ID:21-000217,
-16.486,-39.434,37730,-16777216,ID:26-000192,
67.982,30.267,37700,-16777216,ID:06-000023,
20.686,14.661,37700,-16777216,ID:12-000253,
38.89,-21.057,37700,-16777216,ID:20-000239,
13.283,4.798,37690,-16777216,ID:12-000254,
46.537,-49.868,37690,-16777216,ID:27-000271,
83.268,-44.312,37680,-16777216,ID:28-000159,
32.98,40.557,37670,-16777216,ID:05-000113,
58.212,-1.642,37650,-16777216,ID:21-000218,
-21.179,10.159,37640,-16777216,ID:11-000149,
-28.038,6.937,37630,-16777216,ID:11-000150,
-156.003,-15.917,37630,-16777216,ID:16-000188,
-134.86,-60.592,37630,-16777216,ID:24-000269,
65.677,-54.521,37630,-16777216,ID:28-000160,
-36.972,-18.253,37620,-16777216,ID:19-000168,
151.912,-27.615,37620,-16777216,ID:23-000175,
157.118,-33.435,37620,-16777216,ID:29-000241,
1.266,34.07,37610,-16777216,ID:05-000114,
-151.545,-17.751,37610,-16777216,ID:16-000189,
-118.211,-34.564,37610,-16777216,ID:25-000197,
-17.994,13.035,37600,-16777216,ID:11-000151,
178.945,-18.587,37590,-16777216,ID:23-000176,
-150.871,-45.807,37590,-16777216,ID:24-000270,
123.93,-12.754,37580,-16777216,ID:22-000160,
164.92,-21.824,37580,-16777216,ID:23-000177,
-176.156,-76.936,37570,-16777216,ID:30-000248,
-14.916,33.001,37560,-16777216,ID:04-000063,
34.98,2.124,37560,-16777216,ID:12-000255,
23.849,-7.815,37560,-16777216,ID:20-000240,
76.89,-4.521,37560,-16777216,ID:21-000219,
66.043,36.501,37550,-16777216,ID:06-000024,
-168.042,-22.857,37550,-16777216,ID:16-000190,
-35.512,-43.959,37550,-16777216,ID:26-000193,
76.06,20.087,37540,-16777216,ID:13-000161,
38.433,-20.939,37540,-16777216,ID:20-000241,
18.81,-30.398,37540,-16777216,ID:27-000272,
82.038,-61.528,37540,-16777216,ID:28-000161,
-138.81,-5.238,37530,-16777216,ID:16-000191,
-109.199,-27.683,37530,-16777216,ID:17-000010,
17.585,-44.078,37530,-16777216,ID:27-000273,
-1.753,-44.045,37520,-16777216,ID:26-000194,
32.499,43.504,37510,-16777216,ID:05-000115,
68.099,-22.109,37510,-16777216,ID:21-000220,
94.141,-6.32,37510,-16777216,ID:22-000161,
45.786,-6.248,37490,-16777216,ID:21-000221,
28.113,-39.565,37490,-16777216,ID:27-000274,
-78.183,46.793,37480,-16777216,ID:03-000026,
120.301,40.357,37480,-16777216,ID:07-000025,
-163.335,-61.478,37480,-16777216,ID:24-000271,
-58.573,5.34,37470,-16777216,ID:10-000063,
8.193,4.441,37470,-16777216,ID:12-000256,
44.724,-29.269,37470,-16777216,ID:20-000242,
161.527,-7.131,37470,-16777216,ID:23-000178,
-51.588,14.841,37460,-16777216,ID:10-000064,
-47.432,4.904,37450,-16777216,ID:10-000065,
-75.341,54.803,37440,-16777216,ID:03-000027,
-22.156,23.814,37440,-16777216,ID:11-000152,
-10.876,-31.43,37440,-16777216,ID:26-000195,
111.075,-4.429,37430,-16777216,ID:22-000162,
-58.195,43.368,37420,-16777216,ID:04-000064,
30.461,10.067,37420,-16777216,ID:12-000257,
-99.156,-62.836,37420,-16777216,ID:25-000198,
15.41,-19.998,37410,-16777216,ID:20-000243,
23.49,6.271,37400,-16777216,ID:12-000258,
120.596,-11.211,37400,-16777216,ID:22-000163,
177.943,-69.353,37400,-16777216,ID:30-000249,
81.751,-77.76,37390,-16777216,ID:30-000250,
-19.489,12.241,37380,-16777216,ID:11-000153,
89.841,3.15,37380,-16777216,ID:13-000162,
175.871,23.492,37380,-16777216,ID:15-000031,
136.707,-10.029,37380,-16777216,ID:23-000179,
41.984,-6.379,37370,-16777216,ID:20-000244,
9.923,-32.285,37360,-16777216,ID:27-000275,
122.555,-6.734,37350,-16777216,ID:22-000164,
166.145,-19.919,37350,-16777216,ID:23-000180,
-86.585,-63.73,37350,-16777216,ID:25-000199,
73.841,1.636,37330,-16777216,ID:13-000163,
61.217,-26.162,37330,-16777216,ID:21-000222,
-87.18,-19.741,37320,-16777216,ID:18-000054,
150.137,-16.514,37320,-16777216,ID:23-000181,
83.932,64.908,37310,-16777216,ID:06-000025,
-51.892,-6.186,37310,-16777216,ID:18-000055,
-30.838,-21.473,37310,-16777216,ID:19-000169,
169.989,-17.868,37310,-16777216,ID:23-000182,
39.082,-36.548,37310,-16777216,ID:27-000276,
-56.831,-6.21,37300,-16777216,ID:18-000056,
15.688,25.115,37290,-16777216,ID:12-000259,
-50.504,-4.668,37290,-16777216,ID:18-000057,
131.666,-25.439,37290,-16777216,ID:22-000165,
-24.416,-32.923,37290,-16777216,ID:26-000196,
166.168,-51.579,37290,-16777216,ID:29-000242,
24.099,-56.539,37280,-16777216,ID:27-000277,
-107.611,-29.689,37270,-16777216,ID:17-000011,
-168.883,-58.221,37270,-16777216,ID:24-000272,
-66.094,-20.298,37260,-16777216,ID:18-000058,
-137.252,-63.234,37250,-16777216,ID:24-000273,
89.827,-58.986,37250,-16777216,ID:28-000162,
18.366,27.966,37240,-16777216,ID:12-000260,
-104.864,-32.348,37240,-16777216,ID:25-000200,
-57.233,-62.257,37240,-16777216,ID:26-000197,
135.647,-36.188,37240,-16777216,ID:29-000243,
36.337,34.295,37230,-16777216,ID:05-000116,
50.483,-20.171,37230,-16777216,ID:21-000223,
-168.887,-61.183,37230,-16777216,ID:24-000274,
2.92,41.235,37220,-16777216,ID:05-000117,
-149.141,28.086,37220,-16777216,ID:08-000031,
-51.862,14.814,37220,-16777216,ID:10-000066,
-159.45,-9.357,37220,-16777216,ID:16-000192,
125.815,-13.576,37220,-16777216,ID:22-000166,
19.108,19.721,37210,-16777216,ID:12-000261,
-152.105,-60.356,37210,-16777216,ID:24-000275,
-124.64,-53.748,37210,-16777216,ID:24-000276,
41.648,38.3,37200,-16777216,ID:05-000118,
155.384,-61.107,37200,-16777216,ID:29-000244,
44.647,33.087,37190,-16777216,ID:05-000119,
-17.543,-58.887,37180,-16777216,ID:26-000198,
-52.385,8.89,37170,-16777216,ID:10-000067,
46.711,27.749,37170,-16777216,ID:13-000164,
171.715,13.081,37170,-16777216,ID:15-000032,
106.134,-27.602,37140,-16777216,ID:22-000167,
-78.154,-40.696,37140,-16777216,ID:25-000201,
34.176,-50.075,37140,-16777216,ID:27-000278,
60.064,31.341,37130,-16777216,ID:06-000026,
37.566,14.047,37130,-16777216,ID:12-000262,
138.559,15.871,37130,-16777216,ID:15-000033,
65.986,-6.191,37130,-16777216,ID:21-000224,
155.821,-22.132,37130,-16777216,ID:23-000183,
165.613,-19.544,37130,-16777216,ID:23-000184,
36.013,-32.836,37130,-16777216,ID:27-000279,
-155.617,-29.8,37120,-16777216,ID:16-000193,
-18.027,-6.213,37120,-16777216,ID:19-000170,
170.139,-56.697,37110,-16777216,ID:29-000245,
7.062,-17.935,37100,-16777216,ID:20-000245,
58.174,-8.002,37100,-16777216,ID:21-000225,
154.55,-26.685,37100,-16777216,ID:23-000185,
-150.025,-47.089,37100,-16777216,ID:24-000277,
-92.68,-60.566,37100,-16777216,ID:25-000202,
43.6,9.327,37090,-16777216,ID:12-000263,
-102.796,-31.791,37090,-16777216,ID:25-000203,
-101.727,-35.501,37090,-16777216,ID:25-000204,
124.627,-44.985,37090,-16777216,ID:29-000246,
171.338,43.104,37080,-16777216,ID:07-000026,
53.106,15.867,37080,-16777216,ID:13-000165,
69.065,27.197,37080,-16777216,ID:13-000166,
-2.604,-4.669,37080,-16777216,ID:19-000171,
51.515,-36.895,37080,-16777216,ID:27-000280,
115.946,-56.703,37080,-16777216,ID:28-000163,
143.332,-37.184,37080,-16777216,ID:29-000247,
20.719,3.229,37060,-16777216,ID:12-000264,
167.572,-35.86,37060,-16777216,ID:29-000248,
-45.869,-52.011,37050,-16777216,ID:26-000199,
122.334,-34.587,37050,-16777216,ID:29-000249,
175.278,-66.575,37050,-16777216,ID:30-000251,
-124.35,-45.571,37040,-16777216,ID:24-000278,
98.608,-13.182,37030,-16777216,ID:22-000168,
158.637,-64.505,37030,-16777216,ID:29-000250,
47.451,-12.53,37010,-16777216,ID:21-000226,
157.417,-16.951,36990,-16777216,ID:23-000186,
39.058,8.353,36980,-16777216,ID:12-000265,
172.651,-28.219,36980,-16777216,ID:23-000187,
-119.605,-41.834,36980,-16777216,ID:25-000205,
49.607,-74.782,36980,-16777216,ID:30-000252,
38.119,-21.791,36970,-16777216,ID:20-000246,
177.45,-29.589,36970,-16777216,ID:23-000188,
